ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-10-11,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.16819,0.26525,full_february,DAY_OF_WEEK
2020-10-12,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.13786,0.24848,full_february,DAY_OF_WEEK
2020-10-13,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.1285,0.26368,full_february,DAY_OF_WEEK
2020-10-14,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.11999,0.24378,full_february,DAY_OF_WEEK
2020-10-15,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.15651,0.24569,full_february,DAY_OF_WEEK
2020-10-16,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.12697,0.25268,full_february,DAY_OF_WEEK
2020-10-17,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.17886,0.22377,full_february,DAY_OF_WEEK
2020-10-18,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.14861,0.26801,full_february,DAY_OF_WEEK
2020-10-19,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.11038,0.22328,full_february,DAY_OF_WEEK
2020-10-20,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.09971,0.24408,full_february,DAY_OF_WEEK
2020-10-21,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.15652,0.25489,full_february,DAY_OF_WEEK
2020-10-22,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.10903,0.25154,full_february,DAY_OF_WEEK
2020-10-23,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.13918,0.24182,full_february,DAY_OF_WEEK
2020-10-24,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.15068,0.2639,full_february,DAY_OF_WEEK
2020-10-25,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.19464,0.30256,full_february,DAY_OF_WEEK
2020-10-26,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.10547,0.22446,full_february,DAY_OF_WEEK
2020-10-27,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.14312,0.26273,full_february,DAY_OF_WEEK
2020-10-28,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.12734,0.249,full_february,DAY_OF_WEEK
2020-10-29,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.15912,0.25953,full_february,DAY_OF_WEEK
2020-10-30,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.07531,0.22306,full_february,DAY_OF_WEEK
2020-10-31,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.1057,0.23884,full_february,DAY_OF_WEEK
2020-11-01,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.09429,0.23186,full_february,DAY_OF_WEEK
2020-11-02,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.28597,0.25474,full_february,DAY_OF_WEEK
2020-11-03,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.07944,0.2315,full_february,DAY_OF_WEEK
2020-11-04,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.19361,0.28275,full_february,DAY_OF_WEEK
2020-11-05,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.26713,0.29362,full_february,DAY_OF_WEEK
2020-11-06,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.23357,0.28967,full_february,DAY_OF_WEEK
2020-11-07,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.22362,0.25584,full_february,DAY_OF_WEEK
2020-11-08,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.1873,0.26191,full_february,DAY_OF_WEEK
2020-11-09,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.14059,0.23509,full_february,DAY_OF_WEEK
2020-11-10,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.09636,0.23693,full_february,DAY_OF_WEEK
2020-11-11,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.11216,0.23778,full_february,DAY_OF_WEEK
2020-11-12,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.14134,0.23343,full_february,DAY_OF_WEEK
2020-11-13,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.11323,0.23036,full_february,DAY_OF_WEEK
2020-11-14,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.03857,0.20677,full_february,DAY_OF_WEEK
2020-11-15,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.08178,0.22498,full_february,DAY_OF_WEEK
2020-11-16,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.0846,0.22391,full_february,DAY_OF_WEEK
2020-11-17,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.19059,0.26002,full_february,DAY_OF_WEEK
2020-11-18,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.34237,0.34119,full_february,DAY_OF_WEEK
2020-11-19,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.14281,0.24102,full_february,DAY_OF_WEEK
2020-11-20,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.08046,0.20663,full_february,DAY_OF_WEEK
2020-11-21,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.08359,0.22195,full_february,DAY_OF_WEEK
2020-11-22,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.10994,0.24399,full_february,DAY_OF_WEEK
2020-11-23,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.0611,0.21373,full_february,DAY_OF_WEEK
2020-11-24,SLV,GADM,SLV.1.1_1,Ahuachapán,0.01974,0.20068,full_february,DAY_OF_WEEK
2020-11-25,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.04982,0.19794,full_february,DAY_OF_WEEK
2020-11-26,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.03898,0.20115,full_february,DAY_OF_WEEK
2020-11-27,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.03742,0.18049,full_february,DAY_OF_WEEK
2020-11-28,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.07165,0.21964,full_february,DAY_OF_WEEK
2020-11-29,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.09144,0.22701,full_february,DAY_OF_WEEK
2020-11-30,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.02405,0.19579,full_february,DAY_OF_WEEK
2020-12-01,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.01772,0.21319,full_february,DAY_OF_WEEK
2020-12-02,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.10574,0.21158,full_february,DAY_OF_WEEK
2020-12-03,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.02001,0.22015,full_february,DAY_OF_WEEK
2020-12-04,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.06166,0.22049,full_february,DAY_OF_WEEK
2020-12-05,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.03952,0.21353,full_february,DAY_OF_WEEK
2020-12-06,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.01231,0.21753,full_february,DAY_OF_WEEK
2020-12-07,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.04536,0.20979,full_february,DAY_OF_WEEK
2020-12-08,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.04558,0.21709,full_february,DAY_OF_WEEK
2020-12-09,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.04826,0.22864,full_february,DAY_OF_WEEK
2020-12-10,SLV,GADM,SLV.1.1_1,Ahuachapán,0.02437,0.22075,full_february,DAY_OF_WEEK
2020-12-11,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.08848,0.2231,full_february,DAY_OF_WEEK
2020-12-12,SLV,GADM,SLV.1.1_1,Ahuachapán,0.03854,0.20305,full_february,DAY_OF_WEEK
2020-12-13,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.02758,0.22606,full_february,DAY_OF_WEEK
2020-12-14,SLV,GADM,SLV.1.1_1,Ahuachapán,0.00695,0.19752,full_february,DAY_OF_WEEK
2020-12-15,SLV,GADM,SLV.1.1_1,Ahuachapán,0.0289,0.21622,full_february,DAY_OF_WEEK
2020-12-16,SLV,GADM,SLV.1.1_1,Ahuachapán,0.02139,0.20459,full_february,DAY_OF_WEEK
2020-12-17,SLV,GADM,SLV.1.1_1,Ahuachapán,0.02372,0.19671,full_february,DAY_OF_WEEK
2020-12-18,SLV,GADM,SLV.1.1_1,Ahuachapán,0.01789,0.17785,full_february,DAY_OF_WEEK
2020-12-19,SLV,GADM,SLV.1.1_1,Ahuachapán,0.08963,0.19256,full_february,DAY_OF_WEEK
2020-12-20,SLV,GADM,SLV.1.1_1,Ahuachapán,0.10535,0.19227,full_february,DAY_OF_WEEK
2020-12-21,SLV,GADM,SLV.1.1_1,Ahuachapán,0.08764,0.17097,full_february,DAY_OF_WEEK
2020-12-22,SLV,GADM,SLV.1.1_1,Ahuachapán,0.14454,0.17105,full_february,DAY_OF_WEEK
2020-12-23,SLV,GADM,SLV.1.1_1,Ahuachapán,0.0385,0.17045,full_february,DAY_OF_WEEK
2020-12-24,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.04621,0.18101,full_february,DAY_OF_WEEK
2020-12-25,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.29916,0.23436,full_february,DAY_OF_WEEK
2020-12-26,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.03171,0.21016,full_february,DAY_OF_WEEK
2020-12-27,SLV,GADM,SLV.1.1_1,Ahuachapán,0.00907,0.22039,full_february,DAY_OF_WEEK
2020-12-28,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.01521,0.20144,full_february,DAY_OF_WEEK
2020-12-29,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.05972,0.20296,full_february,DAY_OF_WEEK
2020-12-30,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.00625,0.21071,full_february,DAY_OF_WEEK
2020-12-31,SLV,GADM,SLV.1.1_1,Ahuachapán,-0.12835,0.20145,full_february,DAY_OF_WEEK
2020-03-01,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.02799,0.24002,full_february,DAY_OF_WEEK
2020-03-02,SLV,GADM,SLV.1.3_1,Atiquizaya,0.04987,0.18501,full_february,DAY_OF_WEEK
2020-03-03,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.00465,0.2228,full_february,DAY_OF_WEEK
2020-03-04,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.05354,0.20732,full_february,DAY_OF_WEEK
2020-03-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.0322,0.19992,full_february,DAY_OF_WEEK
2020-03-06,SLV,GADM,SLV.1.3_1,Atiquizaya,0.00636,0.17649,full_february,DAY_OF_WEEK
2020-03-07,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.03888,0.21988,full_february,DAY_OF_WEEK
2020-03-08,SLV,GADM,SLV.1.3_1,Atiquizaya,0.05866,0.24222,full_february,DAY_OF_WEEK
2020-03-09,SLV,GADM,SLV.1.3_1,Atiquizaya,0.01805,0.17026,full_february,DAY_OF_WEEK
2020-03-10,SLV,GADM,SLV.1.3_1,Atiquizaya,0.0744,0.19677,full_february,DAY_OF_WEEK
2020-03-11,SLV,GADM,SLV.1.3_1,Atiquizaya,0.00046,0.19256,full_february,DAY_OF_WEEK
2020-03-12,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.1014,0.23801,full_february,DAY_OF_WEEK
2020-03-13,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.19925,0.24865,full_february,DAY_OF_WEEK
2020-03-14,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.04557,0.25211,full_february,DAY_OF_WEEK
2020-03-15,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.11074,0.29695,full_february,DAY_OF_WEEK
2020-03-16,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.13682,0.21551,full_february,DAY_OF_WEEK
2020-03-17,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.23148,0.26069,full_february,DAY_OF_WEEK
2020-03-18,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.35986,0.28966,full_february,DAY_OF_WEEK
2020-03-19,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.39029,0.33612,full_february,DAY_OF_WEEK
2020-03-20,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.49736,0.4049,full_february,DAY_OF_WEEK
2020-03-21,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.43301,0.38462,full_february,DAY_OF_WEEK
2020-03-22,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.57275,0.60388,full_february,DAY_OF_WEEK
2020-03-23,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.68398,0.52873,full_february,DAY_OF_WEEK
2020-03-24,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.64533,0.52951,full_february,DAY_OF_WEEK
2020-03-25,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.69018,0.55871,full_february,DAY_OF_WEEK
2020-03-26,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.6588,0.57743,full_february,DAY_OF_WEEK
2020-03-27,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.66731,0.55876,full_february,DAY_OF_WEEK
2020-03-28,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.62798,0.55072,full_february,DAY_OF_WEEK
2020-03-29,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.61469,0.57737,full_february,DAY_OF_WEEK
2020-03-30,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.5901,0.50465,full_february,DAY_OF_WEEK
2020-03-31,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.6389,0.48727,full_february,DAY_OF_WEEK
2020-04-01,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.60223,0.50814,full_february,DAY_OF_WEEK
2020-04-02,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.55973,0.48939,full_february,DAY_OF_WEEK
2020-04-03,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59883,0.49972,full_february,DAY_OF_WEEK
2020-04-04,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59083,0.48226,full_february,DAY_OF_WEEK
2020-04-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.58903,0.51446,full_february,DAY_OF_WEEK
2020-04-06,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.6236,0.44586,full_february,DAY_OF_WEEK
2020-04-07,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.60904,0.51461,full_february,DAY_OF_WEEK
2020-04-08,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.63052,0.50266,full_february,DAY_OF_WEEK
2020-04-09,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.67353,0.55388,full_february,DAY_OF_WEEK
2020-04-10,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.71916,0.5736,full_february,DAY_OF_WEEK
2020-04-11,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59908,0.5861,full_february,DAY_OF_WEEK
2020-04-12,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.60609,0.57252,full_february,DAY_OF_WEEK
2020-04-13,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.64892,0.5529,full_february,DAY_OF_WEEK
2020-04-14,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59248,0.49441,full_february,DAY_OF_WEEK
2020-04-15,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.60609,0.52741,full_february,DAY_OF_WEEK
2020-04-16,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.6065,0.55229,full_february,DAY_OF_WEEK
2020-04-17,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.57324,0.51391,full_february,DAY_OF_WEEK
2020-04-18,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.56607,0.51532,full_february,DAY_OF_WEEK
2020-04-19,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.62096,0.61401,full_february,DAY_OF_WEEK
2020-04-20,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59874,0.48672,full_february,DAY_OF_WEEK
2020-04-21,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.55161,0.51664,full_february,DAY_OF_WEEK
2020-04-22,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.63666,0.52179,full_february,DAY_OF_WEEK
2020-04-23,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.6279,0.55412,full_february,DAY_OF_WEEK
2020-04-24,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59516,0.50726,full_february,DAY_OF_WEEK
2020-04-25,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.55264,0.49426,full_february,DAY_OF_WEEK
2020-04-26,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.52109,0.56251,full_february,DAY_OF_WEEK
2020-04-27,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.61881,0.51978,full_february,DAY_OF_WEEK
2020-04-28,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.58681,0.51739,full_february,DAY_OF_WEEK
2020-04-29,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54736,0.49615,full_february,DAY_OF_WEEK
2020-04-30,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.51947,0.50734,full_february,DAY_OF_WEEK
2020-05-01,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.62826,0.53281,full_february,DAY_OF_WEEK
2020-05-02,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.55935,0.45521,full_february,DAY_OF_WEEK
2020-05-03,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54938,0.53704,full_february,DAY_OF_WEEK
2020-05-04,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.50086,0.41067,full_february,DAY_OF_WEEK
2020-05-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.55388,0.49247,full_february,DAY_OF_WEEK
2020-05-06,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.56462,0.47363,full_february,DAY_OF_WEEK
2020-05-07,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54872,0.60323,full_february,DAY_OF_WEEK
2020-05-08,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.61786,0.57257,full_february,DAY_OF_WEEK
2020-05-09,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.59625,0.56031,full_february,DAY_OF_WEEK
2020-05-10,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.58242,0.56656,full_february,DAY_OF_WEEK
2020-05-11,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.62584,0.54983,full_february,DAY_OF_WEEK
2020-05-12,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.61598,0.57605,full_february,DAY_OF_WEEK
2020-05-13,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.62423,0.56652,full_february,DAY_OF_WEEK
2020-05-14,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.57318,0.57641,full_february,DAY_OF_WEEK
2020-05-15,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.57492,0.50943,full_february,DAY_OF_WEEK
2020-05-16,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54408,0.49337,full_february,DAY_OF_WEEK
2020-05-17,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.57597,0.55613,full_february,DAY_OF_WEEK
2020-05-18,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54842,0.48196,full_february,DAY_OF_WEEK
2020-05-19,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54699,0.46888,full_february,DAY_OF_WEEK
2020-05-20,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.58748,0.48991,full_february,DAY_OF_WEEK
2020-05-21,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.57865,0.52974,full_february,DAY_OF_WEEK
2020-05-22,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.5488,0.46802,full_february,DAY_OF_WEEK
2020-05-23,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.66895,0.47104,full_february,DAY_OF_WEEK
2020-05-24,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.48893,0.51628,full_february,DAY_OF_WEEK
2020-05-25,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.52979,0.45816,full_february,DAY_OF_WEEK
2020-05-26,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.53412,0.48754,full_february,DAY_OF_WEEK
2020-05-27,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.4315,0.49325,full_february,DAY_OF_WEEK
2020-05-28,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.52863,0.5258,full_february,DAY_OF_WEEK
2020-05-29,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.52858,0.48625,full_february,DAY_OF_WEEK
2020-05-30,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.61415,0.51327,full_february,DAY_OF_WEEK
2020-05-31,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.54027,0.59623,full_february,DAY_OF_WEEK
2020-06-01,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.52661,0.54938,full_february,DAY_OF_WEEK
2020-06-02,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.51018,0.53185,full_february,DAY_OF_WEEK
2020-06-03,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.52732,0.48952,full_february,DAY_OF_WEEK
2020-06-04,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.47188,0.49613,full_february,DAY_OF_WEEK
2020-06-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.58049,0.47449,full_february,DAY_OF_WEEK
2020-06-06,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.51808,0.52113,full_february,DAY_OF_WEEK
2020-06-07,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.39965,0.49583,full_february,DAY_OF_WEEK
2020-06-08,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.45917,0.44233,full_february,DAY_OF_WEEK
2020-06-09,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.42319,0.43902,full_february,DAY_OF_WEEK
2020-06-10,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.48441,0.46617,full_february,DAY_OF_WEEK
2020-06-11,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.53178,0.43383,full_february,DAY_OF_WEEK
2020-06-12,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.4526,0.39529,full_february,DAY_OF_WEEK
2020-06-13,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.28823,0.41861,full_february,DAY_OF_WEEK
2020-06-14,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.40609,0.47244,full_february,DAY_OF_WEEK
2020-06-15,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.45196,0.36768,full_february,DAY_OF_WEEK
2020-06-16,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.29793,0.38138,full_february,DAY_OF_WEEK
2020-06-17,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.42974,0.3892,full_february,DAY_OF_WEEK
2020-06-18,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.31021,0.39539,full_february,DAY_OF_WEEK
2020-06-19,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.40567,0.40725,full_february,DAY_OF_WEEK
2020-06-20,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.28198,0.40061,full_february,DAY_OF_WEEK
2020-06-21,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.34237,0.4406,full_february,DAY_OF_WEEK
2020-06-22,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.28999,0.32747,full_february,DAY_OF_WEEK
2020-06-23,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.32726,0.36509,full_february,DAY_OF_WEEK
2020-06-24,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.30738,0.38258,full_february,DAY_OF_WEEK
2020-06-25,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.43679,0.38811,full_february,DAY_OF_WEEK
2020-06-26,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.30909,0.3565,full_february,DAY_OF_WEEK
2020-06-27,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.30686,0.38559,full_february,DAY_OF_WEEK
2020-06-28,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.31947,0.43755,full_february,DAY_OF_WEEK
2020-06-29,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.38924,0.35022,full_february,DAY_OF_WEEK
2020-06-30,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.30265,0.35911,full_february,DAY_OF_WEEK
2020-07-01,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.40657,0.41946,full_february,DAY_OF_WEEK
2020-07-02,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.40174,0.4083,full_february,DAY_OF_WEEK
2020-07-03,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.29078,0.39051,full_february,DAY_OF_WEEK
2020-07-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.35523,0.4988,full_february,DAY_OF_WEEK
2020-07-06,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.41773,0.35879,full_february,DAY_OF_WEEK
2020-07-07,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.44375,0.34805,full_february,DAY_OF_WEEK
2020-07-10,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.45392,0.45497,full_february,DAY_OF_WEEK
2020-07-11,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.25057,0.38702,full_february,DAY_OF_WEEK
2020-07-12,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.31295,0.40994,full_february,DAY_OF_WEEK
2020-07-13,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.45724,0.35988,full_february,DAY_OF_WEEK
2020-07-16,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.47402,0.39854,full_february,DAY_OF_WEEK
2020-07-18,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.25604,0.40214,full_february,DAY_OF_WEEK
2020-07-19,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.34274,0.46717,full_february,DAY_OF_WEEK
2020-07-20,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.36314,0.33781,full_february,DAY_OF_WEEK
2020-07-22,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.34174,0.37971,full_february,DAY_OF_WEEK
2020-07-23,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.25764,0.36968,full_february,DAY_OF_WEEK
2020-07-24,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.2638,0.37174,full_february,DAY_OF_WEEK
2020-07-25,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.25285,0.39603,full_february,DAY_OF_WEEK
2020-07-26,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.27972,0.39759,full_february,DAY_OF_WEEK
2020-08-02,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.31166,0.41148,full_february,DAY_OF_WEEK
2020-08-03,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.41778,0.35381,full_february,DAY_OF_WEEK
2020-08-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.3553,0.38021,full_february,DAY_OF_WEEK
2020-08-31,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.21993,0.32684,full_february,DAY_OF_WEEK
2020-09-05,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.16497,0.32578,full_february,DAY_OF_WEEK
2020-12-25,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.37918,0.26076,full_february,DAY_OF_WEEK
2020-12-31,SLV,GADM,SLV.1.3_1,Atiquizaya,-0.25836,0.25967,full_february,DAY_OF_WEEK
2020-03-01,SLV,GADM,SLV.1.8_1,San Francisco Men-ndez,-0.06162,0.20905,full_february,DAY_OF_WEEK
2020-03-02,SLV,GADM,SLV.1.8_1,San Francisco Men-ndez,0.10867,0.17066,full_february,DAY_OF_WEEK
